2025-03-06 11:36:57,423 - INFO - Starting the Game with a Board 5 x 5. Sequence: 5
2025-03-06 16:36:33,200 - INFO -           - Piece: Square at Position: (0, 1) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,200 - INFO -             [1, 2]
2025-03-06 16:36:33,200 - INFO -             [1, 1]
2025-03-06 16:36:33,200 - INFO -           - Piece: Square at Position: (0, 2) (Cost: 21, Heuristic: 0), victory
2025-03-06 16:36:33,201 - INFO -             [1, 2]
2025-03-06 16:36:33,201 - INFO -             [1, 1]
2025-03-06 16:36:33,201 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,201 - INFO -             [1, 2]
2025-03-06 16:36:33,202 - INFO -             [1, 1]
2025-03-06 16:36:33,202 - INFO -           - Piece: Square at Position: (1, 1) (Cost: 16, Heuristic: 0), victory
2025-03-06 16:36:33,202 - INFO -             [1, 2]
2025-03-06 16:36:33,202 - INFO -             [1, 1]
2025-03-06 16:36:33,202 - INFO -         - Piece: I_90 at Position: (4, 2) (Cost: 10, Heuristic: 0), None
2025-03-06 16:36:33,203 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,203 - INFO -           - Piece: Square at Position: (0, 2) (Cost: 6, Heuristic: 0), victory
2025-03-06 16:36:33,203 - INFO -             [1, 2]
2025-03-06 16:36:33,203 - INFO -             [1, 1]
2025-03-06 16:36:33,204 - INFO -       - Piece: L_180 at Position: (0, 1) (Cost: 18, Heuristic: 0), None
2025-03-06 16:36:33,204 - INFO -         [1, 1]
2025-03-06 16:36:33,204 - INFO -         [0, 1]
2025-03-06 16:36:33,204 - INFO -         [0, 2]
2025-03-06 16:36:33,205 - INFO -         - Piece: I_90 at Position: (4, 1) (Cost: 30, Heuristic: 20), None
2025-03-06 16:36:33,205 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,205 - INFO -           - Piece: Square at Position: (0, 2) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,205 - INFO -             [1, 2]
2025-03-06 16:36:33,205 - INFO -             [1, 1]
2025-03-06 16:36:33,206 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 46, Heuristic: 30), victory
2025-03-06 16:36:33,206 - INFO -             [1, 2]
2025-03-06 16:36:33,206 - INFO -             [1, 1]
2025-03-06 16:36:33,207 - INFO -           - Piece: Square at Position: (1, 1) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,207 - INFO -             [1, 2]
2025-03-06 16:36:33,207 - INFO -             [1, 1]
2025-03-06 16:36:33,207 - INFO -         - Piece: I_90 at Position: (4, 2) (Cost: 30, Heuristic: 30), None
2025-03-06 16:36:33,208 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,208 - INFO -           - Piece: Square at Position: (0, 2) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,208 - INFO -             [1, 2]
2025-03-06 16:36:33,209 - INFO -             [1, 1]
2025-03-06 16:36:33,209 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 21, Heuristic: 0), victory
2025-03-06 16:36:33,209 - INFO -             [1, 2]
2025-03-06 16:36:33,209 - INFO -             [1, 1]
2025-03-06 16:36:33,210 - INFO -           - Piece: Square at Position: (1, 1) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,210 - INFO -             [1, 2]
2025-03-06 16:36:33,210 - INFO -             [1, 1]
2025-03-06 16:36:33,210 - INFO -     - Piece: L_90 at Position: (3, 1) (Cost: 42, Heuristic: 0), None
2025-03-06 16:36:33,211 - INFO -       [2, 1, 1]
2025-03-06 16:36:33,211 - INFO -       [1, 0, 0]
2025-03-06 16:36:33,211 - INFO -       - Piece: L_180 at Position: (0, 0) (Cost: 53, Heuristic: 30), None
2025-03-06 16:36:33,211 - INFO -         [1, 1]
2025-03-06 16:36:33,211 - INFO -         [0, 1]
2025-03-06 16:36:33,212 - INFO -         [0, 2]
2025-03-06 16:36:33,212 - INFO -         - Piece: I_90 at Position: (0, 1) (Cost: 40, Heuristic: 0), None
2025-03-06 16:36:33,212 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,212 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 21, Heuristic: 0), victory
2025-03-06 16:36:33,212 - INFO -             [1, 2]
2025-03-06 16:36:33,213 - INFO -             [1, 1]
2025-03-06 16:36:33,213 - INFO -           - Piece: Square at Position: (1, 1) (Cost: 26, Heuristic: 0), victory
2025-03-06 16:36:33,213 - INFO -             [1, 2]
2025-03-06 16:36:33,213 - INFO -             [1, 1]
2025-03-06 16:36:33,214 - INFO -           - Piece: Square at Position: (2, 0) (Cost: 46, Heuristic: 10), victory
2025-03-06 16:36:33,214 - INFO -             [1, 2]
2025-03-06 16:36:33,215 - INFO -             [1, 1]
2025-03-06 16:36:33,215 - INFO -           - Piece: Square at Position: (3, 0) (Cost: 36, Heuristic: 20), victory
2025-03-06 16:36:33,215 - INFO -             [1, 2]
2025-03-06 16:36:33,216 - INFO -             [1, 1]
2025-03-06 16:36:33,216 - INFO -         - Piece: I_90 at Position: (0, 2) (Cost: 45, Heuristic: 0), None
2025-03-06 16:36:33,216 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,217 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 21, Heuristic: 0), victory
2025-03-06 16:36:33,217 - INFO -             [1, 2]
2025-03-06 16:36:33,217 - INFO -             [1, 1]
2025-03-06 16:36:33,217 - INFO -           - Piece: Square at Position: (1, 1) (Cost: 26, Heuristic: 0), victory
2025-03-06 16:36:33,218 - INFO -             [1, 2]
2025-03-06 16:36:33,218 - INFO -             [1, 1]
2025-03-06 16:36:33,218 - INFO -           - Piece: Square at Position: (2, 0) (Cost: 46, Heuristic: 10), victory
2025-03-06 16:36:33,218 - INFO -             [1, 2]
2025-03-06 16:36:33,219 - INFO -             [1, 1]
2025-03-06 16:36:33,219 - INFO -           - Piece: Square at Position: (3, 0) (Cost: 41, Heuristic: 20), victory
2025-03-06 16:36:33,219 - INFO -             [1, 2]
2025-03-06 16:36:33,220 - INFO -             [1, 1]
2025-03-06 16:36:33,220 - INFO -         - Piece: I_90 at Position: (1, 0) (Cost: 30, Heuristic: 0), None
2025-03-06 16:36:33,220 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,220 - INFO -           - Piece: Square at Position: (2, 0) (Cost: 41, Heuristic: 10), victory
2025-03-06 16:36:33,220 - INFO -             [1, 2]
2025-03-06 16:36:33,221 - INFO -             [1, 1]
2025-03-06 16:36:33,221 - INFO -           - Piece: Square at Position: (3, 0) (Cost: 31, Heuristic: 20), victory
2025-03-06 16:36:33,221 - INFO -             [1, 2]
2025-03-06 16:36:33,221 - INFO -             [1, 1]
2025-03-06 16:36:33,221 - INFO -         - Piece: I_90 at Position: (1, 1) (Cost: 35, Heuristic: 0), None
2025-03-06 16:36:33,222 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,222 - INFO -           - Piece: Square at Position: (2, 0) (Cost: 41, Heuristic: 10), victory
2025-03-06 16:36:33,222 - INFO -             [1, 2]
2025-03-06 16:36:33,223 - INFO -             [1, 1]
2025-03-06 16:36:33,223 - INFO -           - Piece: Square at Position: (3, 0) (Cost: 31, Heuristic: 20), victory
2025-03-06 16:36:33,223 - INFO -             [1, 2]
2025-03-06 16:36:33,224 - INFO -             [1, 1]
2025-03-06 16:36:33,224 - INFO -         - Piece: I_90 at Position: (2, 0) (Cost: 65, Heuristic: 20), None
2025-03-06 16:36:33,224 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,225 - INFO -           - Piece: Square at Position: (0, 1) (Cost: 41, Heuristic: 0), victory
2025-03-06 16:36:33,225 - INFO -             [1, 2]
2025-03-06 16:36:33,225 - INFO -             [1, 1]
2025-03-06 16:36:33,225 - INFO -           - Piece: Square at Position: (0, 2) (Cost: 51, Heuristic: 0), victory
2025-03-06 16:36:33,226 - INFO -             [1, 2]
2025-03-06 16:36:33,226 - INFO -             [1, 1]
2025-03-06 16:36:33,226 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 31, Heuristic: 0), victory
2025-03-06 16:36:33,227 - INFO -             [1, 2]
2025-03-06 16:36:33,227 - INFO -             [1, 1]
2025-03-06 16:36:33,227 - INFO -           - Piece: Square at Position: (1, 1) (Cost: 36, Heuristic: 0), victory
2025-03-06 16:36:33,227 - INFO -             [1, 2]
2025-03-06 16:36:33,227 - INFO -             [1, 1]
2025-03-06 16:36:33,228 - INFO -           - Piece: Square at Position: (1, 2) (Cost: 46, Heuristic: 0), victory
2025-03-06 16:36:33,228 - INFO -             [1, 2]
2025-03-06 16:36:33,228 - INFO -             [1, 1]
2025-03-06 16:36:33,228 - INFO -           - Piece: Square at Position: (2, 0) (Cost: 71, Heuristic: 10), victory
2025-03-06 16:36:33,229 - INFO -             [1, 2]
2025-03-06 16:36:33,229 - INFO -             [1, 1]
2025-03-06 16:36:33,229 - INFO -           - Piece: Square at Position: (3, 0) (Cost: 76, Heuristic: 20), victory
2025-03-06 16:36:33,229 - INFO -             [1, 2]
2025-03-06 16:36:33,230 - INFO -             [1, 1]
2025-03-06 16:36:33,230 - INFO -         - Piece: I_90 at Position: (4, 0) (Cost: 30, Heuristic: 0), None
2025-03-06 16:36:33,230 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,230 - INFO -           - Piece: Square at Position: (0, 1) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,231 - INFO -             [1, 2]
2025-03-06 16:36:33,231 - INFO -             [1, 1]
2025-03-06 16:36:33,231 - INFO -           - Piece: Square at Position: (0, 2) (Cost: 16, Heuristic: 0), victory
2025-03-06 16:36:33,232 - INFO -             [1, 2]
2025-03-06 16:36:33,232 - INFO -             [1, 1]
2025-03-06 16:36:33,232 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 16, Heuristic: 0), victory
2025-03-06 16:36:33,233 - INFO -             [1, 2]
2025-03-06 16:36:33,233 - INFO -             [1, 1]
2025-03-06 16:36:33,233 - INFO -           - Piece: Square at Position: (1, 1) (Cost: 16, Heuristic: 0), victory
2025-03-06 16:36:33,233 - INFO -             [1, 2]
2025-03-06 16:36:33,234 - INFO -             [1, 1]
2025-03-06 16:36:33,234 - INFO -           - Piece: Square at Position: (2, 0) (Cost: 41, Heuristic: 10), victory
2025-03-06 16:36:33,235 - INFO -             [1, 2]
2025-03-06 16:36:33,235 - INFO -             [1, 1]
2025-03-06 16:36:33,235 - INFO -         - Piece: I_90 at Position: (4, 1) (Cost: 35, Heuristic: 0), None
2025-03-06 16:36:33,236 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,236 - INFO -           - Piece: Square at Position: (0, 1) (Cost: 16, Heuristic: 0), victory
2025-03-06 16:36:33,236 - INFO -             [1, 2]
2025-03-06 16:36:33,237 - INFO -             [1, 1]
2025-03-06 16:36:33,237 - INFO -           - Piece: Square at Position: (0, 2) (Cost: 41, Heuristic: 20), victory
2025-03-06 16:36:33,237 - INFO -             [1, 2]
2025-03-06 16:36:33,238 - INFO -             [1, 1]
2025-03-06 16:36:33,238 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 16, Heuristic: 0), victory
2025-03-06 16:36:33,238 - INFO -             [1, 2]
2025-03-06 16:36:33,239 - INFO -             [1, 1]
2025-03-06 16:36:33,239 - INFO -           - Piece: Square at Position: (1, 1) (Cost: 21, Heuristic: 0), victory
2025-03-06 16:36:33,239 - INFO -             [1, 2]
2025-03-06 16:36:33,240 - INFO -             [1, 1]
2025-03-06 16:36:33,240 - INFO -           - Piece: Square at Position: (2, 0) (Cost: 41, Heuristic: 10), victory
2025-03-06 16:36:33,240 - INFO -             [1, 2]
2025-03-06 16:36:33,240 - INFO -             [1, 1]
2025-03-06 16:36:33,240 - INFO -         - Piece: I_90 at Position: (4, 2) (Cost: 40, Heuristic: 0), None
2025-03-06 16:36:33,241 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,241 - INFO -           - Piece: Square at Position: (0, 1) (Cost: 16, Heuristic: 0), victory
2025-03-06 16:36:33,241 - INFO -             [1, 2]
2025-03-06 16:36:33,242 - INFO -             [1, 1]
2025-03-06 16:36:33,242 - INFO -           - Piece: Square at Position: (0, 2) (Cost: 46, Heuristic: 20), victory
2025-03-06 16:36:33,242 - INFO -             [1, 2]
2025-03-06 16:36:33,242 - INFO -             [1, 1]
2025-03-06 16:36:33,243 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 16, Heuristic: 0), victory
2025-03-06 16:36:33,243 - INFO -             [1, 2]
2025-03-06 16:36:33,243 - INFO -             [1, 1]
2025-03-06 16:36:33,244 - INFO -           - Piece: Square at Position: (1, 1) (Cost: 21, Heuristic: 0), victory
2025-03-06 16:36:33,244 - INFO -             [1, 2]
2025-03-06 16:36:33,244 - INFO -             [1, 1]
2025-03-06 16:36:33,245 - INFO -           - Piece: Square at Position: (2, 0) (Cost: 41, Heuristic: 10), victory
2025-03-06 16:36:33,245 - INFO -             [1, 2]
2025-03-06 16:36:33,245 - INFO -             [1, 1]
2025-03-06 16:36:33,246 - INFO -           - Piece: Square at Position: (3, 0) (Cost: 76, Heuristic: 40), victory
2025-03-06 16:36:33,246 - INFO -             [1, 2]
2025-03-06 16:36:33,246 - INFO -             [1, 1]
2025-03-06 16:36:33,247 - INFO -       - Piece: L_180 at Position: (0, 1) (Cost: 23, Heuristic: 0), None
2025-03-06 16:36:33,247 - INFO -         [1, 1]
2025-03-06 16:36:33,247 - INFO -         [0, 1]
2025-03-06 16:36:33,248 - INFO -         [0, 2]
2025-03-06 16:36:33,248 - INFO -         - Piece: I_90 at Position: (4, 2) (Cost: 40, Heuristic: 30), None
2025-03-06 16:36:33,249 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,249 - INFO -           - Piece: Square at Position: (0, 2) (Cost: 41, Heuristic: 20), victory
2025-03-06 16:36:33,250 - INFO -             [1, 2]
2025-03-06 16:36:33,250 - INFO -             [1, 1]
2025-03-06 16:36:33,251 - INFO -           - Piece: Square at Position: (1, 0) (Cost: 46, Heuristic: 30), victory
2025-03-06 16:36:33,251 - INFO -             [1, 2]
2025-03-06 16:36:33,252 - INFO -             [1, 1]
2025-03-06 16:36:33,252 - INFO -           - Piece: Square at Position: (1, 1) (Cost: 46, Heuristic: 20), victory
2025-03-06 16:36:33,252 - INFO -             [1, 2]
2025-03-06 16:36:33,252 - INFO -             [1, 1]
2025-03-06 16:36:33,253 - INFO -   - Piece: T_90 at Position: (2, 0) (Cost: 71, Heuristic: 0), None
2025-03-06 16:36:33,253 - INFO -     [0, 1]
2025-03-06 16:36:33,253 - INFO -     [1, 1]
2025-03-06 16:36:33,254 - INFO -     [0, 1]
2025-03-06 16:36:33,254 - INFO -     - Piece: L_90 at Position: (0, 0) (Cost: 47, Heuristic: 0), None
2025-03-06 16:36:33,254 - INFO -       [2, 1, 1]
2025-03-06 16:36:33,255 - INFO -       [1, 0, 0]
2025-03-06 16:36:33,255 - INFO -       - Piece: L_180 at Position: (0, 3) (Cost: 48, Heuristic: 20), None
2025-03-06 16:36:33,255 - INFO -         [1, 1]
2025-03-06 16:36:33,256 - INFO -         [0, 1]
2025-03-06 16:36:33,256 - INFO -         [0, 2]
2025-03-06 16:36:33,256 - INFO -         - Piece: I_90 at Position: (0, 0) (Cost: 30, Heuristic: 0), None
2025-03-06 16:36:33,257 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,257 - INFO -           - Piece: Square at Position: (1, 2) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,258 - INFO -             [1, 2]
2025-03-06 16:36:33,258 - INFO -             [1, 1]
2025-03-06 16:36:33,258 - INFO -           - Piece: Square at Position: (2, 2) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,259 - INFO -             [1, 2]
2025-03-06 16:36:33,259 - INFO -             [1, 1]
2025-03-06 16:36:33,260 - INFO -           - Piece: Square at Position: (3, 2) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,260 - INFO -             [1, 2]
2025-03-06 16:36:33,260 - INFO -             [1, 1]
2025-03-06 16:36:33,261 - INFO -           - Piece: Square at Position: (3, 3) (Cost: 16, Heuristic: 0), victory
2025-03-06 16:36:33,261 - INFO -             [1, 2]
2025-03-06 16:36:33,261 - INFO -             [1, 1]
2025-03-06 16:36:33,261 - INFO -         - Piece: I_90 at Position: (0, 1) (Cost: 25, Heuristic: 0), None
2025-03-06 16:36:33,262 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,262 - INFO -           - Piece: Square at Position: (1, 2) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,262 - INFO -             [1, 2]
2025-03-06 16:36:33,263 - INFO -             [1, 1]
2025-03-06 16:36:33,263 - INFO -           - Piece: Square at Position: (2, 2) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,263 - INFO -             [1, 2]
2025-03-06 16:36:33,264 - INFO -             [1, 1]
2025-03-06 16:36:33,264 - INFO -           - Piece: Square at Position: (3, 2) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,265 - INFO -             [1, 2]
2025-03-06 16:36:33,265 - INFO -             [1, 1]
2025-03-06 16:36:33,265 - INFO -           - Piece: Square at Position: (3, 3) (Cost: 16, Heuristic: 0), victory
2025-03-06 16:36:33,266 - INFO -             [1, 2]
2025-03-06 16:36:33,266 - INFO -             [1, 1]
2025-03-06 16:36:33,267 - INFO -         - Piece: I_90 at Position: (0, 2) (Cost: 25, Heuristic: 0), None
2025-03-06 16:36:33,267 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,268 - INFO -           - Piece: Square at Position: (1, 2) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,268 - INFO -             [1, 2]
2025-03-06 16:36:33,268 - INFO -             [1, 1]
2025-03-06 16:36:33,269 - INFO -           - Piece: Square at Position: (2, 2) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,269 - INFO -             [1, 2]
2025-03-06 16:36:33,270 - INFO -             [1, 1]
2025-03-06 16:36:33,270 - INFO -           - Piece: Square at Position: (3, 2) (Cost: 11, Heuristic: 0), victory
2025-03-06 16:36:33,270 - INFO -             [1, 2]
2025-03-06 16:36:33,271 - INFO -             [1, 1]
2025-03-06 16:36:33,271 - INFO -           - Piece: Square at Position: (3, 3) (Cost: 36, Heuristic: 30), victory
2025-03-06 16:36:33,271 - INFO -             [1, 2]
2025-03-06 16:36:33,272 - INFO -             [1, 1]
2025-03-06 16:36:33,272 - INFO -         - Piece: I_90 at Position: (1, 1) (Cost: 60, Heuristic: 20), None
2025-03-06 16:36:33,272 - INFO -           [2, 1, 1]
2025-03-06 16:36:33,273 - INFO -           - Piece: Square at Position: (0, 0) (Cost: 81, Heuristic: 20), victory
2025-03-06 16:36:33,273 - INFO -             [1, 2]
2025-03-06 16:36:33,273 - INFO -             [1, 1]
2025-03-06 16:36:33,274 - INFO -           - Piece: Square at Position: (0, 1) (Cost: 61, Heuristic: 10), victory
2025-03-06 16:36:33,274 - INFO -             [1, 2]
2025-03-06 16:36:33,274 - INFO -             [1, 1]
2025-03-06 16:36:33,274 - INFO -           - Piece: Square at Position: (0, 2) (Cost: 16, Heuristic: 0), victory
2025-03-06 16:36:33,275 - INFO -             [1, 2]
2025-03-06 16:36:33,275 - INFO -             [1, 1]
2025-03-06 16:36:33,275 - INFO -           - Piece: Square at Position: (0, 3) (Cost: 26, Heuristic: 0), victory
2025-03-06 16:36:33,275 - INFO -             [1, 2]
2025-03-06 16:36:33,276 - INFO -             [1, 1]
2025-03-06 16:36:33,276 - INFO -           - Piece: Square at Position: (1, 2) (Cost: 26, Heuristic: 0), victory
2025-03-06 16:36:33,276 - INFO -             [1, 2]
2025-03-06 16:36:33,276 - INFO -             [1, 1]
2025-03-06 16:36:33,277 - INFO -           - Piece: Square at Position: (2, 2) (Cost: 36, Heuristic: 0), victory
2025-03-06 16:36:33,277 - INFO -             [1, 2]
2025-03-06 16:36:33,277 - INFO -             [1, 1]
2025-03-06 16:36:33,278 - INFO -           - Piece: Square at Position: (3, 2) (Cost: 36, Heuristic: 0), victory
2025-03-06 16:36:33,278 - INFO -             [1, 2]
2025-03-06 16:36:33,278 - INFO -             [1, 1]
2025-03-06 16:36:33,279 - INFO -           - Piece: Square at Position: (3, 3) (Cost: 46, Heuristic: 0), victory
2025-03-06 16:36:33,279 - INFO -             [1, 2]
